14523at4751	Complete	NW_013524646.1	465485	462606	-	570.3	839	https://v10-1.orthodb.org/?query=14523at4751	Exportin-1, C-terminal
14793at4751	Missing
14986at4751	Missing
17174at4751	Missing
18809at4751	Missing
20600at4751	Missing
20952at4751	Missing
21651at4751	Complete	NW_013524646.1	449289	445744	-	837.6	661	https://v10-1.orthodb.org/?query=21651at4751	DNA topoisomerase, type IIA
21689at4751	Missing
22982at4751	Complete	NW_013524653.1	140169	143399	+	883.4	821	https://v10-1.orthodb.org/?query=22982at4751	Aminoacyl-tRNA synthetase, class Ia
22992at4751	Missing
23198at4751	Missing
23856at4751	Missing
24198at4751	Missing
25020at4751	Complete	NW_013524647.1	577566	580412	+	297.1	684	https://v10-1.orthodb.org/?query=25020at4751	Condensin complex subunit 1
25161at4751	Missing
26329at4751	Complete	NW_013524648.1	141078	137650	-	996.8	934	https://v10-1.orthodb.org/?query=26329at4751	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
27008at4751	Missing
29512at4751	Missing
31256at4751	Missing
31324at4751	Missing
32164at4751	Complete	NW_013524649.1	304153	306546	+	143.9	619	https://v10-1.orthodb.org/?query=32164at4751	Armadillo-type fold
33984at4751	Complete	NW_013524652.1	101971	104958	+	353.6	583	https://v10-1.orthodb.org/?query=33984at4751	Histidine phosphatase superfamily
34223at4751	Missing
34706at4751	Missing
34830at4751	Missing
36610at4751	Missing
37028at4751	Missing
37573at4751	Complete	NW_013524647.1	199687	197729	-	767.8	498	https://v10-1.orthodb.org/?query=37573at4751	Helicase, C-terminal
37642at4751	Complete	NW_013524648.1	330267	329050	-	95.3	272	https://v10-1.orthodb.org/?query=37642at4751	Nucleic acid-binding, OB-fold
38031at4751	Missing
38184at4751	Missing
39833at4751	Missing
43842at4751	Missing
46090at4751	Missing
46098at4751	Complete	NW_013524647.1	644613	646880	+	342.9	640	https://v10-1.orthodb.org/?query=46098at4751	Ribosomal protein S5 domain 2-type fold
46119at4751	Missing
46666at4751	Missing
46752at4751	Missing
46918at4751	Missing
47592at4751	Missing
48708at4751	Missing
49476at4751	Missing
49967at4751	Missing
50786at4751	Missing
50835at4751	Complete	NW_013524646.1	515896	513056	-	683.8	658	https://v10-1.orthodb.org/?query=50835at4751	Alanine--tRNA ligase
52541at4751	Missing
52909at4751	Complete	NW_013524646.1	360659	363277	+	364.0	581	https://v10-1.orthodb.org/?query=52909at4751	26S proteasome regulatory subunit RPN1
53270at4751	Missing
54252at4751	Missing
54919at4751	Complete	NW_013524653.1	39535	37952	-	369.3	366	https://v10-1.orthodb.org/?query=54919at4751	Cysteine-tRNA ligase
56395at4751	Missing
56432at4751	Missing
56729at4751	Missing
57081at4751	Missing
58127at4751	Missing
59795at4751	Complete	NW_013524648.1	196189	198372	+	161.7	586	https://v10-1.orthodb.org/?query=59795at4751	Coatomer subunit gamma
61411at4751	Missing
61438at4751	Missing
61857at4751	Missing
62846at4751	Missing
63635at4751	Missing
63838at4751	Missing
64002at4751	Complete	NW_013524649.1	342265	344904	+	433.6	488	https://v10-1.orthodb.org/?query=64002at4751	Transcription initiation factor TFIID subunit 1
64498at4751	Complete	NW_013524651.1	152554	154605	+	637.7	517	https://v10-1.orthodb.org/?query=64498at4751	Glucosamine-fructose-6-phosphate aminotransferase
65334at4751	Complete	NW_013524646.1	702821	700998	-	423.5	501	https://v10-1.orthodb.org/?query=65334at4751	WD40-repeat-containing domain
65499at4751	Missing
66151at4751	Missing
67284at4751	Missing
67399at4751	Missing
67806at4751	Complete	NW_013524646.1	286298	284478	-	128.2	413	https://v10-1.orthodb.org/?query=67806at4751	Actin family
68466at4751	Missing
68881at4751	Missing
71039at4751	Complete	NW_013524651.1	255768	253402	-	640.4	719	https://v10-1.orthodb.org/?query=71039at4751	RNA cytidine acetyltransferase
71046at4751	Missing
73383at4751	Missing
73477at4751	Missing
73771at4751	Missing
75033at4751	Missing
75456at4751	Missing
75463at4751	Missing
75709at4751	Fragmented	NW_013524646.1	242387	244588	+	316.4	418	https://v10-1.orthodb.org/?query=75709at4751	Lysophospholipase NTE1
75976at4751	Missing
76196at4751	Missing
76893at4751	Missing
76975at4751	Missing
78289at4751	Missing
78665at4751	Missing
79262at4751	Missing
79294at4751	Missing
79797at4751	Missing
79988at4751	Missing
81295at4751	Complete	NW_013524646.1	480499	478670	-	692.9	439	https://v10-1.orthodb.org/?query=81295at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
81614at4751	Missing
81687at4751	Missing
84250at4751	Missing
84829at4751	Missing
85793at4751	Missing
86293at4751	Missing
87251at4751	Fragmented	NW_013524646.1	518338	516260	-	46.3	446	https://v10-1.orthodb.org/?query=87251at4751	Uncharacterised domain NUC173
87313at4751	Complete	NW_013524649.1	112591	110963	-	781.9	444	https://v10-1.orthodb.org/?query=87313at4751	Elongator complex protein 3
90022at4751	Missing
91135at4751	Missing
92267at4751	Complete	NW_013524649.1	52620	54275	+	503.4	510	https://v10-1.orthodb.org/?query=92267at4751	Phenylalanyl-tRNA synthetase, B3/B4
93783at4751	Missing
94384at4751	Complete	NW_013524646.1	797382	799940	+	329.9	398	https://v10-1.orthodb.org/?query=94384at4751	DNA topoisomerase
94628at4751	Missing
95253at4751	Missing
96633at4751	Missing
97141at4751	Missing
98519at4751	Missing
98733at4751	Complete	NW_013524648.1	439705	441813	+	771.6	542	https://v10-1.orthodb.org/?query=98733at4751	Aminoacyl-tRNA synthetase, class II
98739at4751	Missing
100957at4751	Missing
101133at4751	Missing
103183at4751	Complete	NW_013524651.1	51387	53228	+	127.7	490	https://v10-1.orthodb.org/?query=103183at4751	RuvA domain 2-like
103461at4751	Missing
103836at4751	Missing
104173at4751	Missing
104415at4751	Missing
105401at4751	Missing
106281at4751	Missing
107136at4751	Missing
107464at4751	Complete	NW_013524646.1	636866	635247	-	445.4	406	https://v10-1.orthodb.org/?query=107464at4751	Glucose-6-phosphate isomerase
109276at4751	Missing
111022at4751	Missing
111189at4751	Missing
112646at4751	Missing
112937at4751	Missing
115993at4751	Missing
117017at4751	Complete	NW_013524647.1	654919	656547	+	468.0	444	https://v10-1.orthodb.org/?query=117017at4751	Methionyl-tRNA synthetase
118189at4751	Missing
118701at4751	Fragmented	NW_013524653.1	44268	42907	-	170.9	375	https://v10-1.orthodb.org/?query=118701at4751	Phosphatidylinositol 3-kinase VPS34
119833at4751	Missing
122507at4751	Missing
122824at4751	Missing
123228at4751	Missing
123277at4751	Missing
123494at4751	Missing
125400at4751	Missing
125935at4751	Missing
126037at4751	Missing
126249at4751	Missing
126256at4751	Missing
126519at4751	Missing
127140at4751	Missing
129160at4751	Missing
129326at4751	Missing
129520at4751	Missing
130062at4751	Missing
130930at4751	Missing
130976at4751	Fragmented	NW_013524651.1	256891	256109	-	43.8	120	https://v10-1.orthodb.org/?query=130976at4751	DNA polymerase alpha subunit B
133954at4751	Missing
135184at4751	Missing
135652at4751	Complete	NW_013524647.1	631154	632671	+	403.8	355	https://v10-1.orthodb.org/?query=135652at4751	Poly(A) polymerase
137963at4751	Complete	NW_013524646.1	592533	594035	+	623.0	429	https://v10-1.orthodb.org/?query=137963at4751	Proline-tRNA ligase, class IIa
138484at4751	Missing
138695at4751	Complete	NW_013524646.1	661886	660132	-	636.7	471	https://v10-1.orthodb.org/?query=138695at4751	Nucleolar GTP-binding protein 1
138697at4751	Missing
138833at4751	Missing
141273at4751	Missing
142357at4751	Missing
142965at4751	Missing
143414at4751	Missing
145178at4751	Missing
145378at4751	Missing
145524at4751	Complete	NW_013524648.1	76590	77984	+	313.8	298	https://v10-1.orthodb.org/?query=145524at4751	Lipin/Ned1/Smp2 (LNS2)
147028at4751	Missing
148293at4751	Missing
150469at4751	Complete	NW_013524646.1	180851	179346	-	351.3	361	https://v10-1.orthodb.org/?query=150469at4751	GroEL-like apical domain superfamily
153083at4751	Missing
154126at4751	Missing
156073at4751	Missing
160044at4751	Missing
160875at4751	Missing
160940at4751	Missing
160995at4751	Missing
161113at4751	Missing
163318at4751	Missing
165243at4751	Complete	NW_013524650.1	89034	90131	+	120.9	219	https://v10-1.orthodb.org/?query=165243at4751	Zinc finger C2H2-type
167290at4751	Missing
167374at4751	Missing
167498at4751	Missing
168092at4751	Missing
168489at4751	Missing
169381at4751	Complete	NW_013524647.1	555648	554467	-	281.0	233	https://v10-1.orthodb.org/?query=169381at4751	WD40-repeat-containing domain
170297at4751	Missing
170401at4751	Fragmented	NW_013524646.1	686024	686533	+	22.2	86	https://v10-1.orthodb.org/?query=170401at4751	Zinc finger, RING/FYVE/PHD-type
170904at4751	Missing
171181at4751	Complete	NW_013524648.1	199986	200765	+	93.4	161	https://v10-1.orthodb.org/?query=171181at4751	Cytidine deaminase-like
171238at4751	Missing
172113at4751	Complete	NW_013524646.1	295353	296585	+	449.6	296	https://v10-1.orthodb.org/?query=172113at4751	Peptide chain release factor eRF1/aRF1
172363at4751	Missing
172966at4751	Complete	NW_013524646.1	843047	844585	+	213.9	364	https://v10-1.orthodb.org/?query=172966at4751	Nuclear pore localisation protein NPL4, C-terminal
173428at4751	Missing
173995at4751	Missing
174653at4751	Complete	NW_013524647.1	67072	68400	+	530.9	368	https://v10-1.orthodb.org/?query=174653at4751	Adenosylhomocysteinase
174672at4751	Missing
175136at4751	Missing
175599at4751	Missing
176178at4751	Fragmented	NW_013524651.1	285753	284893	-	210.4	245	https://v10-1.orthodb.org/?query=176178at4751	Winged helix DNA-binding domain superfamily
176478at4751	Missing
176648at4751	Missing
176748at4751	Missing
179025at4751	Missing
179437at4751	Missing
179897at4751	Missing
181890at4751	Missing
181959at4751	Missing
183720at4751	Missing
183801at4751	Complete	NW_013524650.1	136292	135603	-	83.1	115	https://v10-1.orthodb.org/?query=183801at4751	Winged helix-like DNA-binding domain superfamily
183849at4751	Complete	NW_013524648.1	169000	171063	+	372.4	436	https://v10-1.orthodb.org/?query=183849at4751	Oligosaccharyl transferase, STT3 subunit
184718at4751	Missing
184762at4751	Complete	NW_013524647.1	406306	407472	+	537.6	298	https://v10-1.orthodb.org/?query=184762at4751	26S proteasome regulatory subunit 8
185196at4751	Missing
185399at4751	Complete	NW_013524646.1	231231	232565	+	269.9	269	https://v10-1.orthodb.org/?query=185399at4751	Glycosyl transferase, family 4
186138at4751	Complete	NW_013524646.1	528074	527223	-	247.2	294	https://v10-1.orthodb.org/?query=186138at4751	DNA primase
186574at4751	Missing
186701at4751	Missing
187821at4751	Missing
188070at4751	Complete	NW_013524646.1	823354	824520	+	497.4	297	https://v10-1.orthodb.org/?query=188070at4751	ATPase, AAA-type, conserved site
189234at4751	Missing
189573at4751	Complete	NW_013524652.1	158059	159192	+	48.4	242	https://v10-1.orthodb.org/?query=189573at4751	Coatomer subunit delta
190183at4751	Missing
190475at4751	Missing
190832at4751	Missing
191114at4751	Complete	NW_013524647.1	580602	582098	+	386.2	318	https://v10-1.orthodb.org/?query=191114at4751	Phenylalanyl-tRNA synthetase
191296at4751	Missing
191310at4751	Missing
192059at4751	Missing
192135at4751	Complete	NW_013524647.1	466854	464227	-	246.7	534	https://v10-1.orthodb.org/?query=192135at4751	Rho GTPase activation protein
192452at4751	Missing
195619at4751	Missing
195863at4751	Missing
196015at4751	Complete	NW_013524646.1	669683	670948	+	519.3	357	https://v10-1.orthodb.org/?query=196015at4751	Pseudouridine synthase, catalytic domain superfamily
196094at4751	Missing
196841at4751	Missing
197111at4751	Complete	NW_013524650.1	115421	114108	-	478.5	312	https://v10-1.orthodb.org/?query=197111at4751	Pyridoxal phosphate-dependent transferase
197612at4751	Missing
198196at4751	Missing
198234at4751	Missing
200331at4751	Missing
201591at4751	Missing
202089at4751	Missing
202248at4751	Missing
203109at4751	Complete	NW_013524647.1	288325	289371	+	78.2	244	https://v10-1.orthodb.org/?query=203109at4751	eRF1 domain 1/Pelota-like
203710at4751	Missing
204087at4751	Missing
204341at4751	Complete	NW_013524646.1	883731	882085	-	232.2	442	https://v10-1.orthodb.org/?query=204341at4751	Condensin complex subunit 2
204508at4751	Complete	NW_013524647.1	264847	266007	+	106.4	259	https://v10-1.orthodb.org/?query=204508at4751	Clp1, N-terminal beta-sandwich domain
205479at4751	Missing
207926at4751	Missing
208463at4751	Missing
209053at4751	Complete	NW_013524651.1	314934	313615	-	367.8	281	https://v10-1.orthodb.org/?query=209053at4751	Aminoacyl-tRNA synthetase, class II
209619at4751	Complete	NW_013524649.1	263777	262722	-	278.6	237	https://v10-1.orthodb.org/?query=209619at4751	Threonylcarbamoyl-AMP synthase
210178at4751	Missing
210462at4751	Fragmented	NW_013524648.1	456106	457329	+	44.0	195	https://v10-1.orthodb.org/?query=210462at4751	Kinetochore protein Nuf2
210986at4751	Complete	NW_013524646.1	801644	803113	+	128.7	228	https://v10-1.orthodb.org/?query=210986at4751	FACT complex subunit POB3
211442at4751	Complete	NW_013524651.1	281704	280622	-	143.5	195	https://v10-1.orthodb.org/?query=211442at4751	Endoplasmic reticulum oxidoreductin 1
211634at4751	Missing
211768at4751	Complete	NW_013524647.1	617547	619031	+	262.3	307	https://v10-1.orthodb.org/?query=211768at4751	60S ribosomal export protein NMD3
212522at4751	Complete	NW_013524646.1	275834	274491	-	259.4	242	https://v10-1.orthodb.org/?query=212522at4751	Cyclin-like
212735at4751	Fragmented	NW_013524649.1	354118	354591	+	39.0	139	https://v10-1.orthodb.org/?query=212735at4751	Zinc finger, ZPR1-type
213564at4751	Missing
215926at4751	Missing
216270at4751	Complete	NW_013524653.1	130207	128816	-	200.4	317	https://v10-1.orthodb.org/?query=216270at4751	Rab GDP dissociation inhibitor
216661at4751	Missing
216683at4751	Missing
216747at4751	Complete	NW_013524649.1	306769	307911	+	271.4	296	https://v10-1.orthodb.org/?query=216747at4751	Transcription initiation factor TFIID subunit 6
216949at4751	Missing
217097at4751	Complete	NW_013524649.1	115457	114441	-	245.6	217	https://v10-1.orthodb.org/?query=217097at4751	Protein kinase domain
217374at4751	Missing
219236at4751	Missing
219492at4751	Missing
221926at4751	Missing
224693at4751	Missing
224775at4751	Missing
224804at4751	Missing
225321at4751	Missing
225351at4751	Missing
225535at4751	Missing
225712at4751	Missing
225820at4751	Missing
225918at4751	Missing
226810at4751	Missing
227572at4751	Missing
228465at4751	Missing
228752at4751	Missing
229510at4751	Complete	NW_013524648.1	287025	288254	+	232.1	318	https://v10-1.orthodb.org/?query=229510at4751	tRNA (guanine(37)-N1)-methyltransferase
229997at4751	Missing
230605at4751	Complete	NW_013524651.1	305097	306692	+	126.4	407	https://v10-1.orthodb.org/?query=230605at4751	Ndc80 domain superfamily
231468at4751	Missing
231582at4751	Missing
232698at4751	Missing
233287at4751	Missing
233706at4751	Missing
234548at4751	Missing
234698at4751	Missing
235105at4751	Missing
235463at4751	Missing
235640at4751	Fragmented	NW_013524649.1	415265	413661	-	74.4	202	https://v10-1.orthodb.org/?query=235640at4751	Winged helix-like DNA-binding domain superfamily
236504at4751	Fragmented	NW_013524646.1	714771	713791	-	175.0	249	https://v10-1.orthodb.org/?query=236504at4751	Protein phosphatase 2A regulatory subunit PR55
237276at4751	Complete	NW_013524647.1	386020	387777	+	150.2	331	https://v10-1.orthodb.org/?query=237276at4751	Glucose-6-phosphate dehydrogenase
237281at4751	Missing
237393at4751	Missing
237533at4751	Complete	NW_013524647.1	259905	258115	-	245.5	157	https://v10-1.orthodb.org/?query=237533at4751	ATPase, AAA-type, conserved site
238922at4751	Missing
240036at4751	Fragmented	NW_013524646.1	412163	413449	+	103.3	325	https://v10-1.orthodb.org/?query=240036at4751	Pescadillo
240246at4751	Missing
241079at4751	Missing
241483at4751	Missing
241586at4751	Missing
241860at4751	Missing
243015at4751	Missing
244066at4751	Missing
245480at4751	Complete	NW_013524646.1	373625	371907	-	234.7	356	https://v10-1.orthodb.org/?query=245480at4751	Replication factor A protein 1
245900at4751	Complete	NW_013524647.1	33569	32271	-	208.7	308	https://v10-1.orthodb.org/?query=245900at4751	Phosphoglycerate kinase
246207at4751	Missing
246951at4751	Missing
247065at4751	Missing
247129at4751	Missing
247383at4751	Complete	NW_013524653.1	153822	154694	+	38.7	168	https://v10-1.orthodb.org/?query=247383at4751	Elongator complex protein 4
248360at4751	Complete	NW_013524651.1	307911	309323	+	188.1	341	https://v10-1.orthodb.org/?query=248360at4751	HRDC domain
251158at4751	Missing
251613at4751	Missing
252314at4751	Missing
252469at4751	Complete	NW_013524646.1	185636	184602	-	201.0	264	https://v10-1.orthodb.org/?query=252469at4751	Phosphatidate cytidylyltransferase
254717at4751	Missing
255378at4751	Missing
255412at4751	Missing
256318at4751	Missing
256914at4751	Missing
257330at4751	Missing
258245at4751	Complete	NW_013524647.1	451339	452457	+	423.5	346	https://v10-1.orthodb.org/?query=258245at4751	Aminoacyl-tRNA synthetase, class Ic
258762at4751	Missing
259060at4751	Complete	NW_013524649.1	235107	236805	+	311.1	400	https://v10-1.orthodb.org/?query=259060at4751	Phospholipid
259444at4751	Missing
259700at4751	Missing
259883at4751	Complete	NW_013524648.1	192034	191558	-	45.5	49	https://v10-1.orthodb.org/?query=259883at4751	Zinc finger, CCCH-type
260251at4751	Missing
260722at4751	Complete	NW_013524649.1	55844	54777	-	292.3	209	https://v10-1.orthodb.org/?query=260722at4751	Deoxyhypusine synthase
260896at4751	Missing
261237at4751	Missing
262317at4751	Complete	NW_013524647.1	228742	229677	+	270.5	269	https://v10-1.orthodb.org/?query=262317at4751	Transcription factor TFIIB
263390at4751	Missing
264038at4751	Missing
264164at4751	Missing
265302at4751	Missing
265325at4751	Missing
266634at4751	Missing
267556at4751	Missing
269389at4751	Missing
269580at4751	Missing
269939at4751	Missing
271511at4751	Complete	NW_013524651.1	287410	286292	-	156.9	188	https://v10-1.orthodb.org/?query=271511at4751	RNA (C5-cytosine) methyltransferase
271781at4751	Missing
271850at4751	Missing
272081at4751	Missing
272711at4751	Missing
273469at4751	Fragmented	NW_013524646.1	31210	32214	+	71.8	191	https://v10-1.orthodb.org/?query=273469at4751	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6
274828at4751	Complete	NW_013524647.1	290964	289738	-	127.6	286	https://v10-1.orthodb.org/?query=274828at4751	GPI-anchored wall transfer protein
276205at4751	Missing
278643at4751	Missing
279020at4751	Missing
280937at4751	Missing
281299at4751	Missing
281726at4751	Complete	NW_013524646.1	111971	112801	+	215.1	163	https://v10-1.orthodb.org/?query=281726at4751	Proteasome, subunit alpha/beta
281920at4751	Missing
282059at4751	Missing
282964at4751	Missing
283177at4751	Missing
284127at4751	Complete	NW_013524646.1	49788	51038	+	369.8	285	https://v10-1.orthodb.org/?query=284127at4751	S-adenosylmethionine synthetase
284176at4751	Missing
284287at4751	Missing
284377at4751	Missing
285254at4751	Missing
285477at4751	Missing
285977at4751	Missing
289666at4751	Complete	NW_013524648.1	472896	473702	+	163.1	181	https://v10-1.orthodb.org/?query=289666at4751	Tetrapyrrole methylase
289686at4751	Missing
290314at4751	Complete	NW_013524649.1	223577	224566	+	340.3	274	https://v10-1.orthodb.org/?query=290314at4751	Ribosomal protein L4/L1e
290471at4751	Missing
291828at4751	Missing
292336at4751	Complete	NW_013524646.1	492833	494059	+	241.9	328	https://v10-1.orthodb.org/?query=292336at4751	Glycylpeptide N-tetradecanoyltransferase
292418at4751	Fragmented	NW_013524649.1	259645	260871	+	366.8	339	https://v10-1.orthodb.org/?query=292418at4751	Pyruvate kinase
293405at4751	Missing
295692at4751	Missing
295937at4751	Missing
296024at4751	Missing
296643at4751	Missing
297145at4751	Missing
297671at4751	Missing
298335at4751	Missing
298379at4751	Missing
299054at4751	Missing
299330at4751	Missing
299509at4751	Missing
299559at4751	Missing
299583at4751	Missing
299611at4751	Missing
300016at4751	Complete	NW_013524649.1	94458	93562	-	343.1	227	https://v10-1.orthodb.org/?query=300016at4751	MPN domain
300216at4751	Missing
302127at4751	Missing
304341at4751	Missing
304453at4751	Fragmented	NW_013524646.1	584550	583432	-	40.6	71	https://v10-1.orthodb.org/?query=304453at4751	V-type proton ATPase subunit C
304547at4751	Missing
304733at4751	Fragmented	NW_013524651.1	47079	46324	-	20.8	122	https://v10-1.orthodb.org/?query=304733at4751	NSF attachment protein
305061at4751	Missing
306594at4751	Missing
307144at4751	Missing
308236at4751	Fragmented	NW_013524646.1	105350	104094	-	95.4	273	https://v10-1.orthodb.org/?query=308236at4751	Sda1
308816at4751	Missing
310718at4751	Fragmented	NW_013524652.1	105498	107048	+	106.8	288	https://v10-1.orthodb.org/?query=310718at4751	Exocyst complex component EXOC3/Sec6
310891at4751	Missing
311048at4751	Fragmented	NW_013524648.1	31560	32453	+	143.6	140	https://v10-1.orthodb.org/?query=311048at4751	Deoxyhypusine hydroxylase
311254at4751	Missing
312080at4751	Missing
312209at4751	Missing
312950at4751	Missing
315551at4751	Missing
315639at4751	Missing
315799at4751	Missing
315802at4751	Missing
316254at4751	Missing
316920at4751	Missing
317276at4751	Missing
317335at4751	Missing
319121at4751	Missing
320163at4751	Missing
320638at4751	Fragmented	NW_013524647.1	72148	73167	+	235.4	343	https://v10-1.orthodb.org/?query=320638at4751	Nucleotide-diphospho-sugar transferase
320777at4751	Missing
320782at4751	Missing
321416at4751	Missing
321585at4751	Complete	NW_013524647.1	50356	51375	+	206.3	244	https://v10-1.orthodb.org/?query=321585at4751	Brix domain
321728at4751	Missing
322254at4751	Missing
322267at4751	Missing
323327at4751	Missing
324442at4751	Fragmented	NW_013524646.1	503409	502780	-	25.1	50	https://v10-1.orthodb.org/?query=324442at4751	Cell division control protein 73, C-terminal
325992at4751	Missing
326512at4751	Missing
326649at4751	Complete	NW_013524650.1	263254	261551	-	313.3	411	https://v10-1.orthodb.org/?query=326649at4751	Phosphoacetylglucosamine mutase
327672at4751	Fragmented	NW_013524649.1	242251	241958	-	117.1	92	https://v10-1.orthodb.org/?query=327672at4751	Cdk-activating kinase assembly factor MAT1, centre
327748at4751	Missing
327884at4751	Missing
329067at4751	Missing
330533at4751	Missing
330551at4751	Missing
330629at4751	Missing
330815at4751	Complete	NW_013524646.1	619813	620697	+	201.6	213	https://v10-1.orthodb.org/?query=330815at4751	Translation initiation factor 2, alpha subunit
330949at4751	Missing
331022at4751	Missing
331763at4751	Complete	NW_013524651.1	13056	13829	+	304.4	200	https://v10-1.orthodb.org/?query=331763at4751	Ribosomal protein S5
332006at4751	Missing
332036at4751	Missing
332416at4751	Missing
332876at4751	Fragmented	NW_013524648.1	227015	225876	-	245.0	302	https://v10-1.orthodb.org/?query=332876at4751	WD40/YVTN repeat-like-containing domain superfamily
332891at4751	Missing
334424at4751	Complete	NW_013524647.1	317850	318743	+	229.4	171	https://v10-1.orthodb.org/?query=334424at4751	rRNA adenine N(6)-methyltransferase
335237at4751	Missing
335719at4751	Missing
336181at4751	Complete	NW_013524646.1	880665	879685	-	94.9	211	https://v10-1.orthodb.org/?query=336181at4751	Adenosine kinase
336187at4751	Missing
337150at4751	Missing
337917at4751	Missing
338301at4751	Missing
338808at4751	Fragmented	NW_013524646.1	765189	765809	+	48.8	168	https://v10-1.orthodb.org/?query=338808at4751	Golgi phosphoprotein 3-like
339525at4751	Missing
342642at4751	Missing
343196at4751	Missing
343603at4751	Missing
343623at4751	Missing
343717at4751	Missing
344553at4751	Missing
345661at4751	Missing
348020at4751	Missing
348111at4751	Missing
349264at4751	Missing
350840at4751	Missing
351351at4751	Missing
351482at4751	Missing
351646at4751	Missing
351651at4751	Fragmented	NW_013524653.1	93271	94017	+	50.1	171	https://v10-1.orthodb.org/?query=351651at4751	Chitobiosyldiphosphodolichol beta-mannosyltransferase
351849at4751	Missing
351858at4751	Missing
351906at4751	Missing
352224at4751	Complete	NW_013524646.1	800707	801261	+	97.2	92	https://v10-1.orthodb.org/?query=352224at4751	YEATS
352999at4751	Missing
353685at4751	Missing
353762at4751	Missing
353991at4751	Fragmented	NW_013524648.1	190441	191127	+	111.0	187	https://v10-1.orthodb.org/?query=353991at4751	DnaJ domain
354679at4751	Complete	NW_013524653.1	111288	110479	-	238.6	247	https://v10-1.orthodb.org/?query=354679at4751	Armadillo-like helical
354739at4751	Missing
354778at4751	Missing
354913at4751	Missing
355454at4751	Complete	NW_013524649.1	424060	425151	+	121.2	263	https://v10-1.orthodb.org/?query=355454at4751	Iron hydrogenase
355525at4751	Missing
355781at4751	Complete	NW_013524646.1	90767	89973	-	112.4	174	https://v10-1.orthodb.org/?query=355781at4751	GTP cyclohydrolase 1 type 2/Nif3
356079at4751	Missing
356691at4751	Missing
356743at4751	Complete	NW_013524647.1	197446	196793	-	171.0	171	https://v10-1.orthodb.org/?query=356743at4751	Ribosomal protein
357182at4751	Complete	NW_013524648.1	439690	438572	-	148.1	311	https://v10-1.orthodb.org/?query=357182at4751	DNA primase large subunit
357584at4751	Complete	NW_013524646.1	283109	282108	-	140.8	184	https://v10-1.orthodb.org/?query=357584at4751	Metal-dependent protein hydrolase
358012at4751	Missing
358118at4751	Missing
359271at4751	Missing
359482at4751	Missing
359627at4751	Missing
360800at4751	Missing
361877at4751	Missing
362218at4751	Missing
362250at4751	Missing
362322at4751	Missing
362601at4751	Fragmented	NW_013524646.1	838251	839309	+	83.7	191	https://v10-1.orthodb.org/?query=362601at4751	Oxoglutarate/iron-dependent dioxygenase
363593at4751	Missing
364123at4751	Complete	NW_013524648.1	396430	397476	+	132.2	196	https://v10-1.orthodb.org/?query=364123at4751	26S Proteasome non-ATPase regulatory subunit 6
364284at4751	Missing
365270at4751	Missing
366595at4751	Complete	NW_013524646.1	795443	796165	+	143.8	159	https://v10-1.orthodb.org/?query=366595at4751	Dolichol-phosphate mannosyltransferase
366597at4751	Missing
366635at4751	Missing
367778at4751	Missing
368706at4751	Complete	NW_013524653.1	59372	60109	+	170.1	174	https://v10-1.orthodb.org/?query=368706at4751	Proteasome subunit beta
